子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
外交部:黄岩岛是中国固有领土 不接受菲方所谓“抗议”,昨天 21:45,0,,,非百家号页面，跳过评论爬取,,0
菲律宾挑衅不断遭中方迎头痛击,9月9日 22:49,1,刀晨涛AZ,4小时前,怎么迎头痛击的,云南,0
菲律宾挑衅不断遭中方迎头痛击,9月9日 22:49,2,上官友54,09-09 23:11,中国人全部撤回,新疆,0
菲律宾挑衅不断遭中方迎头痛击,9月9日 22:49,3,喻祎文0kk013,09-11 08:03,必要时必须给它当头一棒，让这个跳梁小丑清醒清醒,重庆,1
菲律宾挑衅不断遭中方迎头痛击,9月9日 22:49,4,在孔庙骑自行车的彼岸花,09-09 23:39,一艘破船直接给他干沉掉，什么事情都解决了，一直忍让，那等于无人,江西,6
菲律宾挑衅不断遭中方迎头痛击,9月9日 22:49,5,森卓君GQ,09-09 23:57,这样的垃圾新闻就不要放了,陕西,5
菲律宾挑衅不断遭中方迎头痛击,9月9日 22:49,6,地上第二强,09-10 01:50,中国的实力，一天灭掉菲律宾不成问题吧,贵州,2
菲律宾挑衅不断遭中方迎头痛击,9月9日 22:49,7,Wxzy333444,09-11 03:21,这种弹丸小国必须让它知道泱泱大国的厉害,贵州,0
菲律宾挑衅不断遭中方迎头痛击,9月9日 22:49,8,文刀木公V4,09-11 09:49,同感，想呕吐！,广东,2
九三阅兵后劲太大，日本国内陷入集体焦虑，右翼媒体难掩心虚,9月8日 15:34,0,,,非百家号页面，跳过评论爬取,,0
"南部战区深夜发声:菲方拉拢澳、加两国,在南海“联合巡航”",9月7日 13:10,0,,,非百家号页面，跳过评论爬取,,0
"我国九三阅兵刚结束,这五国表态来了,尤其是菲律宾,非常不一般",9月6日 18:02,0,,,非百家号页面，跳过评论爬取,,0
"菲律宾防长对中国内外事务说三道四,中方发声",9月6日 17:14,0,,,非百家号页面，跳过评论爬取,,0
"93阅兵刚结束,菲律宾拉来三国撑腰,轮到中国海警立功了",9月6日 07:13,0,,,非百家号页面，跳过评论爬取,,0
菲律宾纵容台外事部门负责人窜访菲 中国外交部:菲方不断踩踏中方红线 必将付出代价,9月5日 21:06,0,,,非百家号页面，跳过评论爬取,,0
菲律宾纵容台外事人员窜访 外交部:莫再扮演跳梁小丑!,9月5日 16:40,0,,,非百家号页面，跳过评论爬取,,0
"菲律宾对号入座,声称受到恐吓",9月5日 16:37,0,,,非百家号页面，跳过评论爬取,,0
阅兵刚结束，解放军就点名菲律宾，南部战区用行动回应菲澳加,9月5日 16:18,0,,,非百家号页面，跳过评论爬取,,0
"菲律宾声称“中方不应将自身红线强加于菲方”,外交部回应",9月5日 15:52,0,,,非百家号页面，跳过评论爬取,,0
九三阅兵后北约秘书长表态,9月5日 11:48,0,,,非百家号页面，跳过评论爬取,,0
"大阅兵让西方破防,震惊害怕又不服,暗戳戳找补:中国没有实战",9月5日 09:49,0,,,非百家号页面，跳过评论爬取,,0
"中国九三阅兵之际,菲律宾口风突变:是我们搞错了",9月4日 08:05,0,,,非百家号页面，跳过评论爬取,,0
