子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
巴黎圣母院尖塔将重开，需网上预约,7月2日 14:31,1,白de马飞菲,07-03 05:52,浴火重生，尖塔再展雄姿！,江苏,0
惊喜+1！浴火重生的巴黎圣母院，连“声音”也焕新了,3月7日 14:03,1,阿狸不吃Beetroot,03-07 14:38,这简直就是奇迹啊！看来巴黎圣母院不仅外表恢复了，连声音都变得更好了，真是太期待以后的音乐演出了！,山东,0
巴黎圣母院这5年修复了什么,2024年12月9日,0,,,,,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,1,翻身de日子,2024-12-08,看到这些就想哭,河南,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,2,猛句幸曙声0T,2024-12-10,Okokok!!!!!!!!!!!,云南,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,3,采薇1fi,2024-12-08,采薇1fi2024-12-08湖北举报回复赞,湖北,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,4,林黛玉,2024-12-09,昔日巴黎圣母院，如今重焕光彩。音乐家的见证，是艺术的重生，也是历史的延续。,黑龙江,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,5,甲雨筠0Fh,2024-12-08,电视剧《繁花》中大提琴曲《晚宴》就是马友友的作品。他十余次获得格莱美奖,天津,5
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,6,红昂7A,2024-12-09,豺狼（朗朗）玷污圣殿！！！,宁夏,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,7,施洗约翰与使徒约翰,2024-12-08,谢谢澎湃新闻对巴黎圣母院修缮竣工重新开放典礼音乐演出的精彩报道。,上海,3
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,8,施洗约翰与使徒约翰,2024-12-08,澎湃新闻从来没有让人失望过。,上海,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,9,巧乖妇戏文章q,2024-12-08,时间好快，都五年了,北京,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,10,且行且珍惜520AAA,2024-12-08,朗朗和特朗普一天生日,上海,2
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,11,施洗约翰与使徒约翰,2024-12-08,祝贺涅槃重生。,上海,0
巴黎圣母院重新开放，郎朗马友友卡普松杜达梅尔见证重生时刻,2024年12月8日,12,郎朗在巴黎kUX,2024-12-08,巴赫：这首是亨德尔的,河北,0
巴黎圣母院重开揭秘：快速修复背后的故事与中法合作新方向,2024年12月8日,1,坤家军首领IKUN,2024-12-08,《而不是忙着写反思和问责》，怎么追责？下次再发生这样的事怎么办？,吉林,0
巴黎圣母院重开揭秘：快速修复背后的故事与中法合作新方向,2024年12月8日,2,王丽410520,2024-12-11,所以建设过程中或者使用之后出现问题的话，也不用问责和反思了，完美。,广西,0
巴黎圣母院重开揭秘：快速修复背后的故事与中法合作新方向,2024年12月8日,3,寒寒不吃冷饭,2024-12-08,终于知道为什么外国火灾后建筑能修那么快那么好，因为他们是真正在做修复和研究，而不是忙着写反思和问责,宁夏,0
总台记者探访丨巴黎圣母院重新开放吸引全球目光,2024年12月8日,1,综屹k3q,2024-12-08,巴黎圣母院终于“整容”成功，期待她再次惊艳世界！,黑龙江,0
巴黎圣母院重新开放,2024年12月8日,1,简单就好啦TA,2024-12-08,竟然免费，找机会去看看,浙江,0
巴黎圣母院重新开放,2024年12月8日,2,咎雅琴65,2024-12-08,小马哥居然不请梅梅？,广西,0
巴黎圣母院重新开放,2024年12月8日,3,_朱媛媛,2024-12-08,多国领导齐聚，巴黎圣母院重现生机，文化之光永不熄灭！,内蒙古,0
巴黎圣母院重新开放仪式前 马克龙先后会见特朗普和泽连斯基,2024年12月8日,1,双撇子BU,2024-12-08,马克龙和特朗普同框，看来国际友谊的小船很稳啊！,陕西,0
法国巴黎圣母院举行重新开放仪式,2024年12月8日,1,酷炫科技科学愿报名,2024-12-08,巴黎圣母院终于“焕然一新”，马克龙都来捧场了！,青海,1
法国巴黎圣母院举行重新开放仪式,2024年12月8日,2,mong0505,2024-12-08,"法国巴黎圣母院重新开放,我们何必过度关注",广东,1
浴火重生！巴黎圣母院将重新开放 亮点抢先看,2024年12月7日,1,无敌杂役芙妹,2024-12-09,浴火重生，巴黎圣母院再现辉煌，真是太期待了！希望全世界的文化遗产都能得到妥善保护，让人类历史更加灿烂。,湖南,0
浴火重生！巴黎圣母院将重新开放 亮点抢先看,2024年12月7日,2,de非走不渴,2024-12-07,浴火重生的巴黎圣母院，新尖塔上的公鸡仿佛在向世界宣告：我又回来啦！,陕西,1
浴火重生！巴黎圣母院将重新开放 亮点抢先看,2024年12月7日,3,蚕宝宝02,2024-12-07,恭喜！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,北京,1
