子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,1,manuel76413,09-06 10:25,经常性的她在调班，影响的是其他同事的权益,上海,9
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,2,卷晏然cN,09-06 11:03,可以看出这个大嘴张水华违规使用兴奋剂，因为业余组不需要检测兴奋剂，不是说她的成绩达到国家队健将级了吗？这么牛逼怎么不跑奖金更高的专业组呢？因为专业组需要尿检，她长期使用兴奋剂当然不敢尿检了。,贵州,1
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,3,仰望大帝,09-06 10:45,这个我不理解了，你周末要马拉松，要求各种调班，那么其他人呢，其他人的利益怎么保障？其他人周末就不要陪孩子陪老公陪老人了？你不能因为你要跑马拉松就搞特殊啊。你有特殊情况，一次，两次，或许是可以的，你要经常周末跑，你应该辞职，或者找个周末不用工作的事情做。这种要求就是损人利己，医院就应该公事公办，凭啥给她搞特殊。,浙江,4
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,4,maxi93,09-06 10:21,急死了急死了，这女护士是你第几个令堂啊这么护着,上海,3
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,5,好想吃薯片啊9Z761,09-06 09:34,我的爱好是打游戏跟睡觉 我经常熬夜打游戏 天天上班没精神 我希望老板能支持我的爱好 让我上班睡觉,广东,94
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,6,爱情如梦似幻境,09-06 10:41,谁都想周末休息，那是不是周末就不上班了。你遇到周末生病就扛着？,江苏,1
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,7,好无忧管家,09-06 09:09,倒班的人都明白，你一换班你要连上好几个班，别人也要上好多个班，经常这么干大家都很累，你不感谢领导，同事还说他们不是，这女人智商确实有点问题，现在的单位是待不下去了，可能其它单位也不敢要了。,四川,397
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,8,麻辣哥txd,09-06 08:44,看你还好意思哭得稀里哗啦的，还是换份工作吧，这份工作不适合你，有些工作是天职的，请把这份工作的岗位让给别人来做，我说的，谢谢！,广东,158
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,9,粉色安全裤,09-06 08:53,她所谓的支持其实就是想要特权，想要特别对待。,陕西,420
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,10,好想吃薯片啊9Z761,09-06 09:37,能啊 去做保安 闲着没事门口跑一天 怎么不行？,广东,4
“最快女护士”被解聘或调岗?医院回应,9月5日 23:32,11,DdddllllllAR,09-06 10:24,估计就是想合法调休太难，因为护士加班是常态，业内通病了，这个没人骂，反而人人去骂她，太畸形了,北京,1
