子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
桃李面包业绩承压下的变形营销,9月8日 16:40,0,,,非百家号页面，跳过评论爬取,,0
桃李面包这波营销恐怕要搬石砸脚,9月6日 19:56,1,云云纵声作者,09-06 20:10,要么是企业俯视消费者，要么是为了营销戏耍消费者感情，无论哪一种，都让人犯恶心。,辽宁,0
桃李蛋月烧产品广告引发争议,9月6日 19:27,0,,,非百家号页面，跳过评论爬取,,0
"工人日报:“毒打论”广告翻车,玩梗有底线,真诚才是必杀技",9月6日 13:44,1,俊俏且无私丶喜鹊E,09-06 14:19,营销短视症太致命了，只顾玩梗刷流量，忽视用户情感，口碑崩了自然翻车，长期损失远大于短期热度。,湖南,0
要口碑还是要销量?激怒打工人的桃李面包 7天涨粉超8000人,9月6日 09:02,0,,,非百家号页面，跳过评论爬取,,0
桃李面包道歉:全是领导的责任,9月6日 07:41,0,,,无评论,,0
"桃李面包致歉:“我们文案翻车了,确实是领导拍的板……”",9月6日 07:35,0,,,非百家号页面，跳过评论爬取,,0
“翻车了”!桃李面包致歉,9月5日 23:12,0,,,非百家号页面，跳过评论爬取,,0
从桃李面包看食品企业舆情处理的5大雷区,9月5日 22:48,0,,,非百家号页面，跳过评论爬取,,0
"桃李面包道歉:全是领导的责任,这个锅只能他背",9月5日 22:35,1,孤岛白起,09-07 07:37,甩锅式道歉暴露文化根基不稳。真正领导力是担当而非找背锅侠，企业文化虚了出事就露馅。（文化根基问题才是本质，遇事推责说明企业价值观没立住）,河北,0
桃李面包广告语被指“爹味说教”,9月5日 21:35,0,,,非百家号页面，跳过评论爬取,,0
"桃李面包出事了,全网下架!",9月5日 17:30,1,咾hUI長,09-05 18:34,月饼就是月饼，啥时候改名蛋月烧了,黑龙江,0
"桃李面包出事了,全网下架!",9月5日 17:30,2,儿童书画家绘出童年,09-05 17:35,简单却不失深意💡,重庆,0
"桃李面包出事了,全网下架!",9月5日 17:30,3,天绣2C,09-05 17:51,我喜欢五仁的，经典耐嚼,北京,1
"桃李面包出事了,全网下架!",9月5日 17:30,4,实话实说lhi,09-05 18:20,我觉得文案挺好的，如果你经过社会毒打，猪食都好吃！回去问一问你爷爷，太爷爷那一辈是怎样饿饭过来的，如果那时有一个五仁月饼，那就是人间美味，那年头连米糠和野菜都吃过的人，不会觉得现在的食物不好吃,湖南,0
"桃李面包出事了,全网下架!",9月5日 17:30,5,百度网友b6f1426,09-05 18:24,那你顶多也吃一两个，大家也只是怀念罢了。,广东,0
"桃李面包出事了,全网下架!",9月5日 17:30,6,舒晓不理解,09-05 18:35,现在谁家买月饼也不买多了啊！什么馅儿也就是一两块，平均一人一块,天津,0
"桃李面包出事了,全网下架!",9月5日 17:30,7,言心8S6,09-05 18:29,什么现实的毒打？炒作营销的一部分而已,湖南,0
"桃李面包出事了,全网下架!",9月5日 17:30,8,思密达兮马希达,09-05 18:23,这波广告666啊，效果直接拉满，宣发部门加鸡腿。,北京,0
"桃李面包出事了,全网下架!",9月5日 17:30,9,cy8621313,09-05 18:04,我感觉没错，哈哈,安徽,0
"桃李面包出事了,全网下架!",9月5日 17:30,10,YH摩配,09-05 17:43,你就是吹出花儿来，我还是选纯豆沙或者莲蓉蛋黄！,重庆,2
桃李面包致歉,9月5日 17:11,1,Kris访梦夜,09-05 18:13,很欣赏作者的观点！,山东,0
"桃李面包广告文案翻车,官方道歉:全是领导的责任,他正在接受现实毒打",9月5日 16:33,1,御影凉,09-05 19:37,没吃过蛋月烧，今年买点尝尝吧,北京,2
"桃李面包广告文案翻车,官方道歉:全是领导的责任,他正在接受现实毒打",9月5日 16:33,2,佳火小l,09-05 19:11,文案并无不妥 这一届年轻人真的是矫情 缺乏幽默感,江苏,1
"桃李面包广告文案翻车,官方道歉:全是领导的责任,他正在接受现实毒打",9月5日 16:33,3,小蚂蚁Zl,09-05 19:41,翻手云覆手雨，至于吗?,陕西,0
"桃李面包广告文案翻车,官方道歉:全是领导的责任,他正在接受现实毒打",9月5日 16:33,4,sfissw,09-05 19:38,确实  都是些喜欢网暴的货  然后高高兴兴的吃瓜被网暴的人 有多惨  然后 等到有人真的因此而die  还能跑出来 发个道歉  多水一次 多长点自己在网上各种计数 多好？,上海,0
"桃李面包广告文案翻车,官方道歉:全是领导的责任,他正在接受现实毒打",9月5日 16:33,5,david_hljhrb,09-05 20:19,这一波操作上了热搜，比广告效果好。,广东,1
"桃李面包广告文案翻车,官方道歉:全是领导的责任,他正在接受现实毒打",9月5日 16:33,6,马斌mg0102107,09-05 19:22,认错的态度不错。,江苏,2
