子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
欧盟通过第17轮对俄制裁,5月20日 18:20,1,云之角情感棕艺,05-20 20:05,希望世界早日和平，大家都能开开心心过日子！,贵州,0
深观察丨“断气”危机逼近  欧洲“制俄”严重自伤,2024年12月31日,1,北京爱晴故事,2024-12-31,欧洲这是要“断气”自救啊，不过放心，总有办法“补气”的！,青海,0
深观察丨“断气”危机逼近  欧洲“制俄”严重自伤,2024年12月31日,2,清醒看世界的Li,2024-12-31,司机的脾气都是你们自己惯的，现在知道也还不箅太晚。,江西,0
深观察丨“断气”危机逼近  欧洲“制俄”严重自伤,2024年12月31日,3,晓红2姐,2024-12-31,欧洲应该多聊聊，少“断气”，合作才是硬道理！,青海,0
商务部：坚决反对欧盟第15轮对俄制裁列单中国企业和个人,2024年12月19日,1,法雇微木夹兔19,2024-12-19,中国企业不惧制裁，中欧关系大局为重，坚决捍卫国家利益！,吉林,0
俄外交部：将对欧盟第15轮对俄非法制裁采取回应措施,2024年12月18日,1,北京爱晴故事,2024-12-18,俄罗斯霸气回应，欧盟的制裁越来越像过家家了。,重庆,0
欧盟新一轮对俄制裁效果受到怀疑,2024年12月17日,1,瑞新垒0h7,2024-12-17,团结就是力量，欧盟制裁俄罗斯，咱们看热闹就行！,湖北,0
欧盟新一轮对俄制裁效果受到怀疑,2024年12月17日,2,风犬少年de天空,2024-12-17,分歧难免，但对话总比对抗强！期待更多和平解决方案！,宁夏,0
欧盟通过第15轮对俄制裁措施,2024年12月16日,1,心灵肌汤221,2024-12-16,欧盟再次出手，希望这能成为和平的催化剂！,广东,0
欧盟各国大使同意对俄罗斯实施第15轮制裁,2024年12月11日,1,无敌且柔滑丶才子t,2024-12-11,制裁只是手段，和平才是目的，希望早日停战！,吉林,0
媒体：欧盟计划制裁俄罗斯联邦超过45艘油轮,2024年11月26日,1,锈颜值123,2024-11-26,俄罗斯：制裁吧，油轮：我闪，欧盟：你闪我也闪，全球：油涨价了,河南,1
欧盟警告白俄：若部署俄战术核武器或将面临新制裁,2023年3月27日,1,人在旅途pkN,2023-03-28,不怕,北京,0
欧盟警告白俄：若部署俄战术核武器或将面临新制裁,2023年3月27日,2,我不是彩虹31,2023-03-28,美英澳的核潜艇又是什么？负责任了吗？什么玩意？,广东,1
欧盟警告白俄：若部署俄战术核武器或将面临新制裁,2023年3月27日,3,背后的星星,2023-03-28,礼尚往来,海南,0
欧盟警告白俄：若部署俄战术核武器或将面临新制裁,2023年3月27日,4,王钢蛋Zp,2023-03-28,白俄罗斯：鸟都不想鸟你,广东,2
欧盟警告白俄：若部署俄战术核武器或将面临新制裁,2023年3月27日,5,小门神ABc,2023-03-28,白俄不部署核武器，难道制裁解除了,山西,2
欧盟警告白俄：若部署俄战术核武器或将面临新制裁,2023年3月27日,6,海甜恬J7,2023-03-27,俄罗斯并不会向白俄罗斯移交核武器，而是像美国数十年来的做法一样，在他国境内部署武器。,上海,3
欧盟宣布对俄罗斯的第八轮制裁措施,2022年10月6日,0,,,,,0
欧盟正式批准第六轮对俄制裁,2022年6月2日,0,,,,,0
欧盟已就禁运俄石油达成一致,2022年5月31日,1,anfeng253,2022-06-01,关闭成本太高了，人家也不会随便来,广东,0
欧盟已就禁运俄石油达成一致,2022年5月31日,2,1922876208,2022-05-31,恩  只有不是俄直接出口的就行了，哪怕邻居家门口转一圈。他们都会默认并高价接收的。果然很欧洲,江苏,190
欧盟已就禁运俄石油达成一致,2022年5月31日,3,百度网友b0ab5b9,2022-06-01,事情还是不能这么简单粗暴理解的。人多口杂，智商可以高，利益却是多种多样，国家利益，集团利益，私人利益都掺杂在各种国家，各个政客中。而且伴随着被美国资本绑架的媒体的影响下，民众的意愿也都在影响着决策层的动作。哪怕再高的智商，在各种复杂的多种压力之下，很多决定不见得是正确的。,浙江,6
欧盟已就禁运俄石油达成一致,2022年5月31日,4,光修明7M,2022-05-31,买美国佬的石油，这就是美国佬不停拱火的原因,云南,163
欧盟已就禁运俄石油达成一致,2022年5月31日,5,JanLur,2022-05-31,只是达成共识，没说共识是啥。是禁还是不禁？是买还是抢？是原价还是降价？是全停还是全不停？这只是显得欧盟好像很团结，屁用没有。,四川,6
