子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"德尚:我们始终认真对待伤病问题,但球员上场后不可能零风险",9月7日 18:01,0,,,非百家号页面，跳过评论爬取,,0
金球奖将在9月22日颁布 登贝莱受伤不影响评选,9月7日 15:51,0,,,非百家号页面，跳过评论爬取,,0
大巴黎损兵折将，俱乐部与法国队矛盾激化,9月7日 08:23,1,小卡门露西亚,09-07 21:07,德尚有利物浦埃基蒂克当替补！水晶宫让马特塔不征招！把老将偏要弄伤了就心死了,上海,1
大巴黎损兵折将，俱乐部与法国队矛盾激化,9月7日 08:23,2,书画艺术酱,09-07 20:37,大巴黎真关心球员健康，推动医疗协作值得点赞。,天津,0
"登贝莱预计伤缺大约6周,杜埃预计伤缺4周左右",9月7日 03:30,0,,,非百家号页面，跳过评论爬取,,0
"登贝莱预计伤缺6-8周,缺阵欧冠对阵巴萨",9月7日 02:11,1,邪酥昂趴Cxc71,09-10 11:14,登贝莱受伤真可惜，祝他早日康复。巴黎队少了主力，关键战加油啊。,四川,0
"队报:登贝莱预计伤缺6-8周,将缺席与马赛、巴萨等比赛",9月7日 02:06,0,,,非百家号页面，跳过评论爬取,,0
"法国队官方:登贝莱右腿筋撕裂&杜埃比目鱼肌撕裂,均已返回巴黎",9月7日 01:19,1,课间爱听音乐,09-07 01:24,球员受伤真可惜，祝早日恢复健康，巴黎好好照顾他们。,河北,0
"登贝莱和杜埃因伤退出,法国队补招科曼",9月7日 01:12,0,,,非百家号页面，跳过评论爬取,,0
"队报&RMC:登贝莱伤缺6周,杜埃伤缺3-4周",9月6日 22:50,0,,,非百家号页面，跳过评论爬取,,0
法国队2比0战胜乌克兰，登贝莱受伤离场,9月6日 16:30,0,,,非百家号页面，跳过评论爬取,,0
德尚确认登贝莱右腿受伤提前返巴黎 杜埃留队,9月6日 15:06,0,,,非百家号页面，跳过评论爬取,,0
巴黎一夜伤仨:杜埃、登贝莱、甚至主帅恩里克也伤了,9月6日 11:19,0,,,非百家号页面，跳过评论爬取,,0
登贝莱因右腿腘绳肌不适将提前返回巴黎圣日耳曼,9月6日 10:55,0,,,非百家号页面，跳过评论爬取,,0
登贝莱国家队替补受伤 大巴黎赛前已提醒但德尚未理会,9月6日 10:45,0,,,无评论,,0
法国赢了巴黎输了 一天将帅全伤简直气疯,9月6日 10:02,0,,,非百家号页面，跳过评论爬取,,0
欧冠冠军震怒:登贝莱被法国队“用废”+又伤了 主帅骑车离奇受伤,9月6日 07:44,0,,,非百家号页面，跳过评论爬取,,0
埃基蒂克完成法国国家队首秀,9月6日 05:36,0,,,非百家号页面，跳过评论爬取,,0
世预赛-法国2-0客胜乌克兰开门红 姆巴佩破门登贝莱替补+伤退,9月6日 04:36,1,Boho设计师,09-06 05:50,法国客场拿下开门红，姆巴佩这球进得真漂亮，开局顺利。,河南,0
"乌克兰0-2法国,姆巴佩、奥利塞建功,登贝莱伤退",9月6日 04:36,0,,,非百家号页面，跳过评论爬取,,0
姆巴佩成为法国队史第二射手，仅次于吉鲁,9月6日 04:33,0,,,非百家号页面，跳过评论爬取,,0
"登贝莱未参加法国队最近一次训练,对乌克兰不会首发",9月4日 06:33,0,,,非百家号页面，跳过评论爬取,,0
金球巨星缺席训练，法国队官宣变阵，解决德尚难题，姆巴佩再上位,9月3日 14:47,0,,,非百家号页面，跳过评论爬取,,0
巴黎前锋登贝莱因大腿后肌不适缺席法国集训,9月3日 08:55,0,,,非百家号页面，跳过评论爬取,,0
"法国队伤情总览:萨利巴&谢尔基退出,埃基蒂克&帕瓦尔进入",9月1日 09:32,0,,,非百家号页面，跳过评论爬取,,0
