子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
刘国梁卸任乒协,5月1日 17:23,1,圈外八届体育资深媒体人，多平台自媒体作者。,,头条号入驻圈外八届体育资深媒体人，多平台自媒体作者。,,0
刘国梁卸任乒协,5月1日 17:23,2,,,0条评论|0人参与网友评论表情登录|注册|退出分享到微博发布,,0
刘国梁卸任乒协,5月1日 17:23,3,,,圈外八届体育资深媒体人，多平台自媒体作者。,,0
刘国梁卸任乒协,5月1日 17:23,5,,,0条评论|0人参与网友评论表情登录|注册|退出分享到微博发布,,0
刘国梁卸任乒协,5月1日 17:23,7,,,最热评论刷新最新评论刷新更多精彩评论>>,,0
刘国梁辞去中国乒协主席,4月27日 08:00,1,荒蛮Cookie,4月27日11:02,荒蛮Cookie,,7
刘国梁辞去中国乒协主席,4月27日 08:00,2,CC_白_,4月27日11:02,CC_白_山东李永波走了羽毛球掉链子，国梁你可别学他4月27日11:02举报赞回复荒蛮Cookie河北石家庄周继红又回来了，跳水队稳了！国梁你放心去吧4月27日11:02举报赞10回复你的子弹撞衫了山东男单失手真致命，这锅背得有点冤吧？4月27日11:00举报赞4回复,,0
刘国梁辞去中国乒协主席,4月27日 08:00,3,,,7条评论|23人参与网友评论表情登录|注册|退出分享到微博发布,,7
刘国梁辞去中国乒协主席,4月27日 08:00,4,牛牛谈篮球专注体育，深度解读比赛，独特观点,,头条号入驻牛牛谈篮球专注体育，深度解读比赛，独特观点,,0
刘国梁辞去中国乒协主席,4月27日 08:00,6,,,牛牛谈篮球专注体育，深度解读比赛，独特观点,,0
刘国梁辞去中国乒协主席,4月27日 08:00,9,荒蛮Cookie,4月27日11:02,荒蛮Cookie,,0
王励勤当选中国乒协新一任主席,4月27日 04:00,1,闪耀Bruce的赞,04-27 16:40,继续加油，期待更多🌼,陕西,2
"刘国梁辞职原因找到,王楠老公:医生多次警告,7年没回家过年",4月26日 23:52,1,前创影视影视剧本创作，娱乐文章原创者,,头条号入驻前创影视影视剧本创作，娱乐文章原创者,,0
"刘国梁辞职原因找到,王楠老公:医生多次警告,7年没回家过年",4月26日 23:52,3,,,前创影视影视剧本创作，娱乐文章原创者,,0
王励勤掌舵乒协，国乒未来走向何方,4月26日 08:11,1,萌萌讨厌赖床,04-26 17:05,老将出马稳军心，抓作风严纪律强练兵，相信大力能带着国乒再攀高峰！,广东,0
王励勤上任决策实施 林高远退赛 国乒成都集训,4月25日 22:21,1,,2025-04-26 23:34:53,网友评论仅供其表达个人看法，并不表明网易立场。,网易跟贴跟贴3参与3关闭注册|手机发跟贴登录并发贴网友评论仅供其表达个人看法，并不表明网易立场。目前没有热门跟贴怡派胡盐[网易甘肃兰州网友]热门跟贴2025-04-26 23:34:53尽快让樊振东回归，请张继科加入国乒教练组发光发热！强化国乒队伍的梯队建设，给孩子们更多的国际大赛机会以茁壮成长。饭圈文化害人匪浅，必须要坚决整治，还乒坛一片青天。+1顶0|+1踩0|回复|分享燕赵司爷[网易福建龙岩网友]热门跟贴2025-04-26 23:34:53过度市场化商业化是个大问题，不仅仅是乒乓球+1顶0|+1踩0|回复|分享目前没有跟贴，欢迎你发表观点查看更多跟贴去跟贴广场看看,0
国乒新掌门人王励勤，召回多位国手归队封闭训练,4月25日 12:35,1,,2025-04-25 16:35:45,网友评论仅供其表达个人看法，并不表明网易立场。,网易跟贴跟贴4参与5关闭注册|手机发跟贴登录并发贴网友评论仅供其表达个人看法，并不表明网易立场。目前没有热门跟贴三人弄假成真[网易山西太原网友]热门跟贴2025-04-25 16:35:45召回多位国手，结果一个都没见提起，文不对题+1顶0|+1踩0|回复|分享泪滴成冰[网易中国网友]热门跟贴2025-04-25 16:35:45做的好做的对小胖大梦归队+1顶0|+1踩0|回复|分享目前没有跟贴，欢迎你发表观点查看更多跟贴去跟贴广场看看,0
王励勤接手乒协主席，六枚金牌是目标,4月25日 11:02,1,爱我或者让我静静,04-25 11:06,这个作者有点东西哦～,辽宁,0
刘国梁辞职原因曝光,4月25日 10:07,1,YOyo原409,04-27 09:02,高升？想都别想，自己那么多的事还没说清楚呢！,北京,1
刘国梁辞职原因曝光,4月25日 10:07,2,铅笔下世界不同,04-27 22:09,成绩在那里了，谁能百无一败？,黑龙江,0
刘国梁辞职原因曝光,4月25日 10:07,3,啡踊镜N,04-27 08:19,"在与不在，它都在那。
它就是黑喷，搅屎棍！",浙江,1
刘国梁辞职原因曝光,4月25日 10:07,4,Wings讨厌party,04-28 16:29,刘国梁快60了吧？都快60的人了，不应该熬夜啊，养好身体,辽宁,0
刘国梁辞职原因曝光,4月25日 10:07,5,永曼岚Vi,04-26 06:28,郭/王害了刘月半,江苏,0
刘国梁辞职原因曝光,4月25日 10:07,6,princeEmerick,04-29 16:01,自媒体啥都敢说，啥都敢写,安徽,0
刘国梁辞职原因曝光,4月25日 10:07,7,putishu_2013,05-01 20:56,继续观望,上海,0
刘国梁辞职原因曝光,4月25日 10:07,8,伏天魔降地魁,04-25 13:18,你嘴有毒，得缝起来,河南,4
刘国梁辞职原因曝光,4月25日 10:07,9,小桥流水lal,04-25 20:53,郭凭什么知道那么详细？他凭什么经常急切地发言？他俩的合作又如何解释？,山东,8
刘国梁辞职原因曝光,4月25日 10:07,10,汲惜鲆Gf,05-05 21:09,一个小丑，瞎蹦哒,山东,0
刘国梁辞职原因曝光,4月25日 10:07,11,文曲星来了,04-26 07:23,刘国梁为国乒鞠躬尽瘁，身体为重，咱们继续为国乒加油，期待新辉煌！,北京,0
刘国梁辞职原因曝光,4月25日 10:07,12,揖滴肯苛咀be,04-25 10:24,刘国梁：这奶有毒，我先撤了，兄弟们保重！,天津,0
刘国梁辞职原因曝光,4月25日 10:07,13,来自天师府貌似天仙的凤凰木,04-26 06:17,猪队友啊😂这个时候闭嘴是最好的人帮助，不要以为你们的蝇营狗苟不会有事。,甘肃,7
刘国梁辞职原因曝光,4月25日 10:07,14,YOyo原409,04-27 09:04,瞎,北京,2
刘国梁辞职原因曝光,4月25日 10:07,15,乐佳985,04-29 08:59,不了解，一般不作评价。但他在巴黎奥运会陈梦夺冠时全程黑脸，是我亲眼所见。讲点逻辑的人，没办法不去质疑！这是一个正常的乒协掌门人所为吗？那些一味往他脸上抹金的人，你们来解释一下！！！,湖北,0
"国乒大变天!揭开刘国梁辞职三大原因;王励勤上位,王皓马琳尴尬",4月25日 07:55,1,,,网友评论仅供其表达个人看法，并不表明网易立场。,关闭注册|手机发跟贴登录并发贴网友评论仅供其表达个人看法，并不表明网易立场。目前没有热门跟贴目前没有跟贴，欢迎你发表观点查看更多跟贴去跟贴广场看看,0
刘国梁亲自回应“下课”原因,4月25日 07:50,1,,2025-04-25 18:23:28,网友评论仅供其表达个人看法，并不表明网易立场。,网易跟贴跟贴3参与6关闭注册|手机发跟贴登录并发贴网友评论仅供其表达个人看法，并不表明网易立场。目前没有热门跟贴逼着放弃最痛苦[网易山东临沂网友]热门跟贴2025-04-25 18:23:28乒乓球商业化的推动刘国梁确实功不可没，从双子星、二王一马、三剑客到樊振东，中国乒乓球队这十几年的辉煌却是菜振华指导的功劳，我只陈述事实。+1顶1|+1踩0|回复|分享HubbardCliff[网易北京网友]热门跟贴2025-04-25 12:48:27刘国梁的功劳毋庸置疑，希望国家不要被虚拟互联网所左右，给予刘国梁委于重任，不能让付出者心凉+1顶0|+1踩1|回复|分享目前没有跟贴，欢迎你发表观点查看更多跟贴去跟贴广场看看,0
"国乒领导大变革!刘国梁辞职原因浮现,王励勤上任,王皓马琳尴尬",4月24日 17:26,1,矫情的浪漫骑士,04-24 17:45,很欣赏作者的观点！,宁夏,0
王励勤接棒刘国梁入主国乒，马龙倾情辅佐，樊振东归队或大有希望,4月24日 10:52,3,,,表情0/500回复,表情0/500回复,0
王励勤接棒刘国梁入主国乒，马龙倾情辅佐，樊振东归队或大有希望,4月24日 10:52,5,,,评论1表情0/500回复,表情0/500回复,0
刘国梁专访自曝辞职原因，体育总局点评一针见血,4月24日 10:26,1,楠楠_流星,4月24日14:05,游荡的浪子Evan浙江湖州从小就看乒乓球，对我来说，刘国梁和孔令辉是我认识的第一代乒乓球运动员4月24日21:44举报赞6回复油腻技艺大飞山西临汾运动员退役后的二次创业也非常重要，我记得有位体操运动员在北京地铁站表演体操，估计也是无奈之举吧4月24日21:43举报赞7回复追剧小将军上海刘国梁带队的成绩真是相当出色4月24日19:36举报赞回复,,0
刘国梁专访自曝辞职原因，体育总局点评一针见血,4月24日 10:26,3,楠楠_流星,4月24日14:05,38条评论|231人参与网友评论表情登录|注册|退出分享到微博发布最热评论刷新楠楠_流星上海写得挺中肯，分析问题也很实在！乒乓球能这么火，刘国梁功劳不小啊！咱喜欢打球的，都得佩服他，希望他以后一切顺顺利利4月24日14:05举报赞44回复鲸落之城精灵广东佛山刘国梁有水平、有管理能力，对国乒贡献特别大4月24日14:06举报赞30回复电反蕾神双马甲湖南刘国梁是咱们乒乓球的头号功臣，他离开让人有点伤感。希望他在国际上继续推动乒乓球事业发展，刘导您辛苦了4月24日14:08举报赞22回复最新评论刷新游荡的浪子Evan浙江湖州从小就看乒乓球，对我来说，刘国梁和孔令辉是我认识的第一代乒乓球运动员4月24日21:44举报赞6回复油腻技艺大飞山西临汾运动员退役后的二次创业也非常重要，我记得有位体操运动员在北京地铁站表演体操，估计也是无奈之举吧4月24日21:43举报赞7回复追剧小将军上海刘国梁带队的成绩真是相当出色4月24日19:36举报赞回复查看全部38条评论 >,,38
刘国梁专访自曝辞职原因，体育总局点评一针见血,4月24日 10:26,4,游荡的浪子Evan,4月24日21:44,游荡的浪子Evan,,0
刘国梁专访自曝辞职原因，体育总局点评一针见血,4月24日 10:26,5,,,特朗普政治盟友演讲时遭枪击身亡,,0
刘国梁专访自曝辞职原因，体育总局点评一针见血,4月24日 10:26,7,楠楠_流星,4月24日14:05,38条评论|231人参与网友评论表情登录|注册|退出分享到微博发布,,38
刘国梁专访自曝辞职原因，体育总局点评一针见血,4月24日 10:26,9,,,38条评论|231人参与网友评论表情登录|注册|退出分享到微博发布,,38
刘国梁专访自曝辞职原因，体育总局点评一针见血,4月24日 10:26,10,,,王毅同美国国务卿鲁比奥通电话：美方言论干涉了中国内政,,0
刘国梁辞职，国乒三大变化，王楚钦重回世一难了,4月24日 09:46,0,,,,,0
刘国梁卸任乒协主席 王励勤接棒,4月24日 08:50,1,,,网友评论仅供其表达个人看法，并不表明网易立场。,关闭注册|手机发跟贴登录并发贴网友评论仅供其表达个人看法，并不表明网易立场。目前没有热门跟贴目前没有跟贴，欢迎你发表观点查看更多跟贴去跟贴广场看看,0
"王励勤、马龙都是难得人才,刘国梁:去年9月曾提出辞任乒协主席",4月24日 07:55,0,,,,,0
刘国梁主动提出辞职,4月24日 02:08,0,,,,,0
刘国梁回应主动辞职：领导也挽留过很多次，为不影响备战奥运,4月23日 18:16,2,,,接到网友反映 立即加大小广告打击力度,,0
为何主动辞去中国乒协主席职务?刘国梁回应,4月23日 16:59,1,若巧春2T,05-19 13:35,刘国梁不简单，是大人才！希望他继续为国球发挥余热。,北京,6
为何主动辞去中国乒协主席职务?刘国梁回应,4月23日 16:59,2,延辉yanhui223,07-04 23:21,请继续，国球不能丢，爱拼才会赢,山东,0
刘国梁谈辞职原因,4月23日 15:19,1,babyfairy18,04-24 09:53,去国际上做裁判，就像郭晶晶一样，可以为国家运动员做更好的后盾，更公平的裁决。加油刘主席。,湖南,8
刘国梁谈辞职原因,4月23日 15:19,2,十指间的缘,04-24 11:44,"致敬我国乒乓球功勋掌门人刘国梁！
你的聪明才智和拼搏前行创造国球的辉煌，国人永远记着你！",辽宁,4
刘国梁谈辞职原因,4月23日 15:19,3,佛鸿波d9,04-23 21:56,国之栋梁,广东,10
刘国梁谈辞职原因,4月23日 15:19,4,皇家骏景陈大妈,04-24 08:50,自知之明还是有的！,北京,7
刘国梁谈辞职原因,4月23日 15:19,5,乔玉nykkw,04-24 10:11,国之功臣，致敬刘主席。,北京,7
刘国梁谈辞职原因,4月23日 15:19,6,一壶醉B75Z7,04-24 11:14,顾全大局，高风亮节,山西,4
刘国梁谈辞职原因,4月23日 15:19,7,花开月亮圆Jz,04-23 22:25,国乒功臣,北京,9
刘国梁谈辞职原因,4月23日 15:19,8,肖哥HEN1q,04-24 06:56,看过国乒这次丢掉世乒赛男单冠军杯，如果不改变打法，老是打训练式你来我往的纠缠球，不学习超快扣球技术一招制敌，则恐怕以后路上还会遇到难啃的骨头！,四川,10
刘国梁谈辞职原因,4月23日 15:19,9,巨侬7T,04-24 11:59,王励勤任重道远   中国乒乓球加油,江苏,2
刘国梁谈辞职原因,4月23日 15:19,10,辣椒老叟,04-24 10:19,是条汉子！,北京,3
