子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"护士跑马夺冠引争议!一句 “要调休” 炸锅,错在哪?",9月8日 08:00,1,曹操在北京,09-08 09:07,张水华夺冠真棒，但调休确实让同事辛苦，愿她能兼顾梦想与责任。,甘肃,0
马拉松“最快女护士”引热议 合作MCN发声:立即停止网暴!,9月6日 16:30,0,,,非百家号页面，跳过评论爬取,,0
潮评丨呼吁医院开除“最快女护士”?警惕舆论的放大镜效应,9月5日 17:09,1,天空lelca61dc,09-06 10:26,支持医院解聘牠！,山东,0
呼吁开除“最快女护士”?这样的言论越界了,9月5日 08:57,1,乌书竹0gb,09-05 09:02,为难同事和领导3年了。占着编制签约网红公司，361.这种主业不聚焦，转移副业的手法。也差不多要走带货的阶段了。,上海,108
呼吁开除“最快女护士”?这样的言论越界了,9月5日 08:57,2,云小怪,09-05 09:26,马拉松第一，这私下得练多久，要华多少时间,浙江,5
呼吁开除“最快女护士”?这样的言论越界了,9月5日 08:57,3,百度网友e42a1ab,09-05 09:13,她签约了MCN，还有代言这些，如果是私立医院或者劳务派遣就算了，如果是体制内，是不允许的，应当开掉,广东,89
呼吁开除“最快女护士”?这样的言论越界了,9月5日 08:57,4,木子小站,09-05 09:26,就该开除啊，一年多次调休调班，严重破坏了正常的人事、工作安排，且涉嫌编内兼职，这不开除等着过年？等着别人都效仿？,上海,69
官方回应：已成立工作组调查,9月5日 08:01,0,,,非百家号页面，跳过评论爬取,,0
"张水华被解约?赞助商官宣,卫健委表态",9月5日 05:42,0,,,非百家号页面，跳过评论爬取,,0
"张水华,被称为“最快女护士”的马拉松冠军",9月4日 22:06,0,,,非百家号页面，跳过评论爬取,,0
张水华夺冠不到24小时，令人恶心的一幕上演了,9月4日 17:40,0,,,无评论,,0
361°解约“最快女护士”张水华,9月4日 16:09,0,,,非百家号页面，跳过评论爬取,,0
"张水华十次调班,本人回应无调休",9月2日 22:12,0,,,非百家号页面，跳过评论爬取,,0
"“最快女护士”马拉松夺冠后哭求调休,同行:同事、科室的牺牲应该被看见",9月2日 19:15,0,,,非百家号页面，跳过评论爬取,,0
“最快女护士”喊话领导为她调休跑马拉松，要求是否合理合法？人社部门回应,9月2日 18:40,0,,,非百家号页面，跳过评论爬取,,0
"“最快女护士”赛后哭求领导支持调休跑马拉松,当事医院回应",9月2日 18:20,0,,,非百家号页面，跳过评论爬取,,0
护士张水华在哈尔滨马拉松夺冠后哭求领导支持调休参赛,9月1日 21:39,0,,,非百家号页面，跳过评论爬取,,0
