子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
人民日报钟声：国际社会应共同维护科学溯源的正确方向,5月1日 07:36,1,我来自那座山,05-01 17:33,追究到底，给世界人民一个负责任的交代！,广东,2
人民日报钟声：国际社会应共同维护科学溯源的正确方向,5月1日 07:36,2,斐清润4n,05-02 06:47,一，投资第1，融资第2。二，三公原则下重新制定股市的各项制度。三，大小限制股只能在一级市场上转让，暂停减持。四，国家救市资金（5-10万亿）入市买股票。五，引入大量长线资金进入股市。六，废除转融通、量化、融券交易，期指、期权、期货每季度交割一次。七，制定散户保护、诉讼和赔偿制度。八，制定散户参与的避险工具。九，制定严历的惩治法律法规、机制。十，上市公司回购股票注消。十一，严禁再融资。十二，散户T+0、机构T+3交易。十三，所有股票涨幅为10%，跌幅为1%；十四，暂停新股发行。十五，分红不除息，取消红利税。十六，要有退市机制，出入平衡。十七，提高上市公司质量。十八，新股发行按市值分配，不再摇号,四川,0
人民日报钟声：国际社会应共同维护科学溯源的正确方向,5月1日 07:36,3,舵落天使DW0,05-01 07:11,中国抗疫有担当，科学溯源不甩锅！,海南,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,1,TobyShen2001,2023-01-08,你觉得现在是国外输入风险大一点还是本地感染大一点,广东,2
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,2,SKJL,2023-01-08,确实如此，做自己健康的第一责任人,山东,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,3,慕桖琛利0ct,2023-01-08,你去防,上海,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,4,开水配油条9j,2023-01-09,你家的感冒这样？！？！,山东,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,5,慕桖琛利0ct,2023-01-08,没事，你们有连花清瘟胶囊，我反正喜欢辉瑞P药，都别和我抢。。。。,上海,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,6,Mickerzhu,2023-01-08,及时就医，你能做到及时？第一波的时候好好保护，趁着第一波末期第二波未到，囤点药，迎接一波又一波的变异株，这个病毒没完没了，感觉比流感更容易感染……,上海,1
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,7,天使爱上恶魔王子0t,2023-01-08,生的熟的都不能吃了,江苏,3
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,8,绵羊KEi,2023-01-08,说的对，支持！,广西,1
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,9,冷兮ttttt,2023-01-08,相信国家，只希望迅速严格落实。,辽宁,50
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,10,慕桖琛利0ct,2023-01-08,没有查的必要,上海,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,11,蒋雪梨0,2023-01-08,家里人阳了，有基础病的及时就医，不要看当时症状轻重，后遗症难受,湖南,64
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,12,松晓凡0T,2023-01-08,放开了,福建,1
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,13,在海洋馆看漫画的玉簪花,2023-01-08,主要注意自身防护，,重庆,1
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,14,慕桖琛利0ct,2023-01-08,我不支持你的提议。,上海,2
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,15,Dy41049046402,2023-01-08,个体不同，症状不同，而且你不知道有没潜伏性，这才是我最担忧的,湖北,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,16,慕桖琛利0ct,2023-01-08,就要全部放开，我支持！,上海,1
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,17,珈珈泡,2023-01-08,抗原和药物现在网上都可以买到啊，不缺,河南,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,18,中国人XXK,2023-01-08,入境人员不能放开，必须严控，不能把变异的病毒放进来！,浙江,786
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,19,聊高山,2023-01-08,你去山上走走,甘肃,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,20,慕桖琛利0ct,2023-01-08,不支持你的说法，入境应该在现有基础上更加自由些！,上海,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,21,114514o9,2023-01-08,检什么？国内已经流行的新冠病毒吗？,河南,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,22,健b2999,2023-01-08,变异在前研究在后没用的。,湖北,7
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,23,自学中医号,2023-01-08,对,广东,0
2023年1月8日，新冠感染由“乙类甲管”调整为“乙类乙管”,2023年1月8日,24,Mickerzhu,2023-01-08,全地球都阳了，看来门外的意思是外星人要严格检疫，哈哈,上海,2
