子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
山东泰山主场6:0大胜北京国安,9月1日 07:03,0,,,非百家号页面，跳过评论爬取,,0
北京国安一口气送6球,8月31日 23:10,1,飞跃巴黎的亚索,08-31 23:15,泰山复仇踢得漂亮，国安下次努力。中超争冠真好看。,广西,3
北京国安一口气送6球,8月31日 23:10,2,大大的大老董,09-01 05:58,出来混总是要还的,天津,2
北京国安一口气送6球,8月31日 23:10,3,体坛老蔡,09-01 10:21,哦呦！国安这场可太有看头了，足球的魅力无限！,北京,0
北京国安一口气送6球,8月31日 23:10,4,sy7963,09-01 07:09,这塞蒂恩好像精神上不大正常，性格有缺陷，脸皮厚，偏执。,北京,0
北京国安一口气送6球,8月31日 23:10,5,冬天里的雪snow,09-01 04:56,国安简直就是丢人现眼。,北京,7
北京国安一口气送6球,8月31日 23:10,6,一个长久的回忆,09-01 06:40,国安这场比赛，责任在主教练身上，用人不对，来球队这么长时间了，对所有球员的水平，主教练不了解吗？这么重要比赛，让池忠国这样的球员上场，主教练的脑子有病，应该让主教练下课了，国安上层也有毛病，就会吹牛逼，争第一球队水平，没有争第一的能力，外员水平差，国内球员老化，这样的球队，谈什么争第一啊。,青海,1
北京国安一口气送6球,8月31日 23:10,7,百度网友516ca39,09-01 06:08,只要足协和裁判不作妖，公平竞赛，比赛都非常精彩。唉！这样的比赛氛围能不能廷续，足协和裁判又出来左右比赛了。,山东,4
北京国安一口气送6球,8月31日 23:10,8,于欲渔娱鱼,09-01 08:00,输赢很正常，想想你们踢人家6个7个的时候喃，享受大胜的喜悦，也要有承担大败的心理,四川,3
北京国安一口气送6球,8月31日 23:10,9,闲散之人YGw,09-01 10:36,小编这话说得够损的。,北京,0
山东泰山6:0北京国安,8月31日 21:57,1,亲王的故事,08-31 23:04,国安就是烂泥扶不上墙,北京,1
山东泰山6:0北京国安,8月31日 21:57,2,唐山最帅李晟敏,08-31 22:03,泰山主场大胜国安，瓦科表现亮眼，这场球看得真过瘾。,青海,5
山东泰山6:0北京国安,8月31日 21:57,3,活着是在修行,09-01 19:21,山东泰山 青岛西海岸 青岛海牛，山东是个足球大市场呀！人口大省的球市永远比直辖市强，直辖市再牛也不行，人没有省里的多啊！建议人口大省的球队都以省命名，这样得到的支持最大，你看山东泰山，它是全省的足球队，再看青岛海牛、西海岸仅仅是一个城市的足球队，那山东别的城市可能就不愿意支持青岛的球队。你再看河南队，那也是全省球队，从来不用郑州命名，这就是聪明呀！,河南,0
山东泰山6:0北京国安,8月31日 21:57,4,来自兰溪古城昂首挺胸的辛巴,08-31 22:49,外籍裁判，中超试金石,山东,2
山东泰山6:0北京国安,8月31日 21:57,5,梦幻足球,08-31 23:57,泰山队今年踢的最好的一场比赛,山东,0
山东泰山6:0北京国安,8月31日 21:57,6,生千山0BY,08-31 22:30,国安还有脸吗！！！！！！！！！！！！！！,北京,3
6比0!山东泰山大胜北京国安,8月31日 21:51,1,郯子文化促进会,09-01 12:43,"裁判帮忙罚下鲁能俩人的情况下，还朝死里踢，没想到打脸来的这么快！！！
韩鹏不但是大将而且有少帅风范，80分钟收手了，大家慢慢品",山东,2
6比0!山东泰山大胜北京国安,8月31日 21:51,2,伏驰翰rR,09-01 05:34,瓦科速度特别历害，同时也是作一个好球员的必备条件。可以说目前在中国各个俱乐部的外援中，是最棒的，应该是最值钱的难得的好球员。希望山东一定把这个球员留下。泽卡，克雷桑两个人差的远了。,山东,1
6比0!山东泰山大胜北京国安,8月31日 21:51,3,睿智又通亮灬拉布拉多,08-31 23:29,完美复仇,北京,0
6比0!山东泰山大胜北京国安,8月31日 21:51,4,俏丫4,09-06 16:09,国安输在外籍裁判的公正公平，如果是本土裁判，恐怕比分要反过来。国安配马宁，能赢阿根廷。,山东,0
6比0!山东泰山大胜北京国安,8月31日 21:51,5,卜利容JK,09-01 00:21,有故事吗,北京,0
6比0!山东泰山大胜北京国安,8月31日 21:51,6,方言天下m,09-01 12:21,说了那么多个人，没一个像中国的名字，确定这是中超联赛？,山西,0
6比0!山东泰山大胜北京国安,8月31日 21:51,7,漂流在外weilou,09-01 12:18,一路赢球还有夺冠的可能,河北,0
6比0!山东泰山大胜北京国安,8月31日 21:51,8,笑天0303,08-31 22:54,国安就是叫的欢，其实永远也争不了第一！真不再为之费心了！,湖南,1
6比0!山东泰山大胜北京国安,8月31日 21:51,9,一朵蓝cL,08-31 21:53,泰山主场复仇太爽了，瓦科和马德鲁加踢得真棒！,广东,4
泰山队主场6:0大胜国安,8月31日 21:30,1,杉杉爱吃糖葫芦,08-31 21:32,泰山队这场真猛，瓦科和马德鲁加火力全开，大胜看得过瘾！,山西,6
泰山队主场6:0大胜国安,8月31日 21:30,2,我不基岛,08-31 22:17,丢人现眼,北京,2
泰山队主场6:0大胜国安,8月31日 21:30,3,牵殊Py,08-31 22:57,没外援山东什么都不是，北京队是很多球员都能进球,北京,0
泰山队主场6:0大胜国安,8月31日 21:30,4,Jason杰evgQn,08-31 22:41,耻辱,北京,2
泰山队主场6:0大胜国安,8月31日 21:30,5,樂天6868,08-31 22:29,还好申花输了，积分还是没拉开,北京,3
泰山队主场6:0大胜国安,8月31日 21:30,6,爱咋地OK,08-31 21:44,什么剧本,广东,0
泰山队主场6:0大胜国安,8月31日 21:30,7,大汉唐,08-31 23:58,瓦克第一功臣，克雷桑第二功臣！！！！！,山东,0
泰山队主场6:0大胜国安,8月31日 21:30,8,SGBBJY,08-31 22:54,丢人现眼还想争夺冠军你们有进取心吗，最大的雷就是中后场,北京,3
泰山队主场6:0大胜国安,8月31日 21:30,9,来自彩虹桥绣履遗香 的东北虎,09-01 09:33,山东泰山足球队看似赢了，但却输了未来，以后山东泰山足球队只能靠外援那为什么还搞足校是为了骗中国老百姓的钱吗？？？？？即然自己的青训球员不行为什么还不撤消足校呢？？？？是为了骗国家的补贴吗？？？？？？,山东,0
泰山队主场6:0大胜国安,8月31日 21:30,10,a1970818,08-31 21:47,什么剧情,北京,0
泰山队主场6:0大胜国安,8月31日 21:30,11,高高高Zym,08-31 23:35,国安这回在全国乃至世界扬名立万了！,北京,1
