子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
英伟达拟再推“中国特供”芯片,5月26日 08:48,0,,,,,0
美国企图全球禁用中国先进计算芯片！商务部回应,5月21日 09:47,0,,,,,0
美国再度滥用出口管制，禁止全球使用华为昇腾AI芯片,5月15日 22:41,0,,,,,0
商务部：坚决反对美对中国芯片产业相关政策发起301调查,2024年12月23日,1,咸寄文0gu,2024-12-23,美国301调查就是耍流氓，中国芯片产业必将崛起！,陕西,0
美国对华为长达4年的制裁，究竟干了什么？背后远不止我们看到的,2023年12月11日,0,,,,,0
强势崛起的华为与美国疯狂的制裁,2021年6月18日,0,,,,,0
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,1,职业抬杠专治各种局面不平,2021-04-22,他胜了跟你有啥关系吗,,4
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,2,滚滚长江黄河水,2021-04-21,说明华为对美国的依赖性很强,,312
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,3,淦听双2T,2021-04-21,备胎转正 赶紧的,,181
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,4,契天2011作者,2021-04-21,华为应该能抗住,,6
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,5,就叫这个名,2021-04-21,伤人之前怎么不想想有一天会伤到自己,,103
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,6,zzz123092,2021-04-22,你也吹个来看看,,2
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,7,棋坛霸主,2021-04-21,华为的影响不大啊、依旧供不应求,,39
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,8,活的要有价值FWMMO,2021-04-21,华为还能扛多久？,,331
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,9,契天2011作者,2021-04-21,有一定道理,,1
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,10,唯美智显,2021-04-21,华为给我们的科技涨脸，希望国家层面多支持民族企业,,147
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,11,百姓的生活D8Wjx,2021-04-22,感觉不知道自己做什么了？电动车、家庭自动化配置……比较乱，还是务实吧！,,0
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,12,880727nbsnec,2021-04-22,不能挣外汇，还有什么用,,0
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,13,生词通,2021-04-21,华为运动鞋，华为香水，华为对标lv的包包，赶快出来！,,96
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,14,百度网友bc5ead00f,2021-04-21,我和我的家人以后只买华为的产品,,94
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,15,双脚跳杀,2021-04-23,你让华为一个公司和整个美国斗？你长脑子了吗？,,0
2021年4月，美国开展对华为的第四轮制裁,2021年4月21日,16,契天2011作者,2021-04-21,赞同您说得,,0
