子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"A股跳水了!是什么原因?盘中放量下跌,沪指何时止跌企稳?",9月4日 11:54,0,,,非百家号页面，跳过评论爬取,,0
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,1,典昕昕E6,09-03 13:08,主力出贷了，大盘会在什么地方止跌呢？,江苏,0
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,2,醉曼惜,09-03 12:56,双项成立，接下去有500点左右下跌，但是不会破3000点，到3100点可建仓，别做大牛市的春秋大梦。,浙江,2
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,3,涌洮洮e,09-03 15:00,猜的准,浙江,0
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,4,溯源归一作者,09-03 11:54,哦，那你尽快离场哟……,四川,1
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,5,淡定哥ujUDv,09-03 12:32,猜的,江苏,0
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,6,光明i4QDZ,09-03 12:46,如果上证指数守不住3800点就难上加难！,四川,0
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,7,王子乔兮,09-03 12:18,今天最后一跌明后天应该开始反弹了。3800点应该是跌不破的。当前应该停止融券做空,天津,0
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,8,来自亚运村袅袅娜娜的懒羊羊,09-03 11:45,今年最高点到此结束了，年底前重新回到3000—3300点之间,江苏,3
A股单边下跌，再V反后回落，原因是什么？,9月3日 11:41,9,介梦秋4G,09-03 14:55,天天猜回升！,江西,0
A股单边下挫原因是什么？,,1,溯源归一作者,09-02 16:29,你说的方向兑现利润，不就孕育着其他方向的生机嘛……,四川,0
A股单边下挫原因是什么？,,2,江山如画www,09-02 14:30,我不买也不卖，,山东,0
A股单边下挫原因是什么？,,3,溯源归一作者,09-02 13:00,哦，感谢你的指导！！！,四川,0
A股单边下挫原因是什么？,,4,溯源归一作者,09-02 12:32,溯源归一作者优质财经领域创作者09-02 12:32四川举报回复4,四川,4
A股单边下挫原因是什么？,,5,满阳阳61,09-02 13:13,午后反弹翻红,湖北,1
A股单边下挫原因是什么？,,6,我是你隔壁邻居,09-02 13:47,老铁，你说的很对。支持你。并为你点赞！！！,新疆,2
A股单边下挫原因是什么？,,7,溯源归一作者,09-02 16:32,m股过去十年牛市，你去翻翻，是80%的股票上涨带来的，还是20%股票带来的。,四川,0
A股单边下挫原因是什么？,,8,归月杉CS,09-02 13:52,老师牛,安徽,0
A股单边下挫原因是什么？,,9,硬币掉进去了6D,09-02 13:19,还是00后聪明，A股就是诈骗犯,广东,0
A股单边下挫原因是什么？,,10,红酒鉴赏家林林,09-02 11:40,内容很精彩，期待更新！,山东,8
A股单边下挫原因是什么？,,11,要脾k,09-02 14:36,没有原因，正常收割,河南,1
A股单边下挫原因是什么？,,12,要脾k,09-02 14:38,经济不景气，继续收散户,河南,0
A股单边下挫原因是什么？,,13,王子乔兮,09-02 12:41,大家惯性思维的90后00后根本就不入市，这轮指数牛都是80后加杠杆起来的，一旦树倒猢狲散又是一地鸡毛,天津,2
A股单边下挫原因是什么？,,14,道可道非常道TV,09-02 15:24,狗市,上海,0
A股单边下挫原因是什么？,,15,悟空69D,09-02 12:00,证劵已经拉了，下午应该回稳,贵州,0
A股单边下挫原因是什么？,,16,池水丹ZN,09-02 12:38,不要当股市的算命先生。股指涨高了肯定会调整。尤其是现在经济的基本面不支持股市大幅上涨。这次上涨系政策因素，赚到的是政策红利。我前几天就提醒股民落袋为安。因为这次上涨很难得，炒科技股的股民，基本上低位赚了百分之五十左右。不要太贪，太贪了会回到原点。,黑龙江,0
A股单边下挫原因是什么？,,17,吉祥如意7668,09-02 12:28,吉祥如意766809-02 12:28浙江举报回复1,浙江,1
A股单边下挫原因是什么？,,18,归青易9V,09-02 14:17,半导体，光摸块，机器人等热门赛道才刚开跌，涨了四个多月的主线获利盘巨大，有的翻五六倍了，这波行情百分七到八十的股票没动撗盘或下跌，都是社保外资加仓的科技大盘抱团炒作，如果是牛市那百分之八十的不涨的品种不出现补涨的话，这种牛市根基不牢的，一花独放不是春，万花齐放才是春天到了，所以百分之八十的股不补涨这种牛走不远。”,上海,1
A股单边下挫原因是什么？,,19,溯源归一作者,09-02 16:33,苟着，别激进，但也别怂,四川,0
A股单边下挫原因是什么？,,20,鹰击长空O3y60,09-02 13:36,天量天价，股市是割韭菜的地方，不是送钱的地方，散户再买就要套牢了。,辽宁,3
A股单边下挫原因是什么？,,21,字翱v4,09-02 13:41,都是一伙人做的,北京,1
A股单边下挫原因是什么？,,22,babababaDSdOf,09-02 12:08,吹个哨,上海,4
A股单边下挫原因是什么？,,23,平安健康YESm8,09-02 14:28,平安健康YESm809-02 14:28广东举报回复赞,广东,0
A股单边下挫原因是什么？,,24,真水无香d8f2f,09-02 14:35,太不给力了，怎么也得挺过这一段时间吧。,山东,0
A股单边下挫原因是什么？,,25,归青易9V,09-02 14:39,当前高价股股价虚高严重，抱团炒作一但瓦解高价股必将暴跌，待高价股暴跌停止，市场企稳后，低价股将成为主线，特别是有科技含量叠加成长的低价将成为游资的主战场，翻倍股将层出不穷，特别是创业板科创板的低价股更值得关注。,上海,0
A股单边下挫原因是什么？,,26,不染6Nmmx,09-02 12:03,不染6Nmmx09-02 12:03江苏举报回复1,江苏,1
